,tmax,tmin,rain,tmax_tomorrow,tmax_3,tmax_5,tmax_7,tmax_14,tmax_30,tmax_60,tmax_90
1980-04-14,64.0,55.0,0.0,70.0,70.66666666666667,71.8,69.85714285714286,65.28571428571429,64.26666666666667,62.86666666666667,61.62222222222222
1980-04-15,70.0,50.0,0.0,70.0,68.33333333333333,72.6,70.28571428571429,65.92857142857143,64.56666666666666,63.016666666666666,61.733333333333334
1980-04-16,70.0,51.0,0.0,63.0,68.0,70.4,71.28571428571429,66.64285714285714,64.9,63.166666666666664,61.84444444444444
1980-04-17,63.0,50.0,0.0,65.0,67.66666666666667,67.6,70.85714285714286,66.92857142857143,64.8,63.2,61.91111111111111
1980-04-18,65.0,51.0,0.0,65.0,66.0,66.4,68.57142857142857,67.35714285714286,64.86666666666666,63.233333333333334,62.01111111111111
1980-04-19,65.0,53.0,0.0,65.0,64.33333333333333,66.6,66.85714285714286,67.57142857142857,65.03333333333333,63.31666666666667,62.06666666666667
1980-04-20,65.0,49.0,0.02,60.0,65.0,65.6,66.0,67.85714285714286,65.13333333333334,63.416666666666664,62.166666666666664
1980-04-21,60.0,48.0,0.08,58.0,63.333333333333336,63.6,65.42857142857143,67.64285714285714,64.7,63.416666666666664,62.111111111111114
1980-04-22,58.0,47.0,0.21,62.0,61.0,62.6,63.714285714285715,67.0,64.46666666666667,63.35,62.08888888888889
1980-04-23,62.0,51.0,0.0,63.0,60.0,62.0,62.57142857142857,66.92857142857143,64.33333333333333,63.38333333333333,62.15555555555556
1980-04-24,63.0,51.0,0.0,60.0,61.0,61.6,62.57142857142857,66.71428571428571,64.63333333333334,63.4,62.27777777777778
1980-04-25,60.0,50.0,0.0,65.0,61.666666666666664,60.6,61.857142857142854,65.21428571428571,64.66666666666667,63.333333333333336,62.355555555555554
1980-04-26,65.0,51.0,0.0,67.0,62.666666666666664,61.6,61.857142857142854,64.35714285714286,64.8,63.35,62.48888888888889
1980-04-27,67.0,52.0,0.0,63.0,64.0,63.4,62.142857142857146,64.07142857142857,64.83333333333333,63.35,62.65555555555556
1980-04-28,63.0,53.0,0.0,66.0,65.0,63.6,62.57142857142857,64.0,64.73333333333333,63.36666666666667,62.75555555555555
1980-04-29,66.0,53.0,0.0,73.0,65.33333333333333,64.2,63.714285714285715,63.714285714285715,64.6,63.45,62.86666666666667
1980-04-30,73.0,50.0,0.0,68.0,67.33333333333333,66.8,65.28571428571429,63.92857142857143,64.96666666666667,63.68333333333333,63.03333333333333
1980-05-01,68.0,52.0,0.0,63.0,69.0,67.4,66.0,64.28571428571429,65.2,63.81666666666667,63.13333333333333
1980-05-02,63.0,51.0,0.0,65.0,68.0,66.6,66.42857142857143,64.14285714285714,65.3,63.86666666666667,63.17777777777778
1980-05-03,65.0,52.0,0.0,65.0,65.33333333333333,67.0,66.42857142857143,64.14285714285714,65.5,63.93333333333333,63.2
1980-05-04,65.0,51.0,0.0,66.0,64.33333333333333,66.8,66.14285714285714,64.14285714285714,65.7,64.03333333333333,63.15555555555556
1980-05-05,66.0,54.0,0.0,66.0,65.33333333333333,65.4,66.57142857142857,64.57142857142857,65.83333333333333,64.18333333333334,63.21111111111111
1980-05-06,66.0,53.0,0.0,68.0,65.66666666666667,65.0,66.57142857142857,65.14285714285714,66.0,64.26666666666667,63.21111111111111
1980-05-07,68.0,51.0,0.0,61.0,66.66666666666667,66.0,65.85714285714286,65.57142857142857,66.16666666666667,64.31666666666666,63.24444444444445
1980-05-08,61.0,53.0,0.0,60.0,65.0,65.2,64.85714285714286,65.42857142857143,65.96666666666667,64.16666666666667,63.21111111111111
